,pertIndex,leiden,gene_id,Pathways
ENSG00000114902,ENSG00000114902,1,ENSG00000114902,Translation
ENSG00000115286,ENSG00000115286,1,ENSG00000115286,Translation
ENSG00000115306,ENSG00000115306,1,ENSG00000115306,Translation
ENSG00000115350,ENSG00000115350,1,ENSG00000115350,Translation
ENSG00000115539,ENSG00000115539,1,ENSG00000115539,Translation
ENSG00000115866,ENSG00000115866,1,ENSG00000115866,Translation
ENSG00000116288,ENSG00000116288,1,ENSG00000116288,Translation
ENSG00000116478,ENSG00000116478,1,ENSG00000116478,Translation
ENSG00000116754,ENSG00000116754,1,ENSG00000116754,Translation
ENSG00000116871,ENSG00000116871,1,ENSG00000116871,Translation
ENSG00000116984,ENSG00000116984,1,ENSG00000116984,Translation
ENSG00000117394,ENSG00000117394,1,ENSG00000117394,Translation
ENSG00000117906,ENSG00000117906,1,ENSG00000117906,Translation
ENSG00000118363,ENSG00000118363,1,ENSG00000118363,Translation
ENSG00000119640,ENSG00000119640,1,ENSG00000119640,Translation
ENSG00000119705,ENSG00000119705,1,ENSG00000119705,Translation
ENSG00000120705,ENSG00000120705,1,ENSG00000120705,Translation
ENSG00000120896,ENSG00000120896,1,ENSG00000120896,Translation
ENSG00000121892,ENSG00000121892,1,ENSG00000121892,Translation
ENSG00000122359,ENSG00000122359,1,ENSG00000122359,Translation
ENSG00000122378,ENSG00000122378,1,ENSG00000122378,Translation
ENSG00000122873,ENSG00000122873,1,ENSG00000122873,Translation
ENSG00000123159,ENSG00000123159,1,ENSG00000123159,Translation
ENSG00000123179,ENSG00000123179,1,ENSG00000123179,Translation
ENSG00000123505,ENSG00000123505,1,ENSG00000123505,Translation
ENSG00000124193,ENSG00000124193,1,ENSG00000124193,Translation
ENSG00000124541,ENSG00000124541,1,ENSG00000124541,Translation
ENSG00000124562,ENSG00000124562,1,ENSG00000124562,Translation
ENSG00000124588,ENSG00000124588,1,ENSG00000124588,Translation
ENSG00000124733,ENSG00000124733,1,ENSG00000124733,Translation
ENSG00000125148,ENSG00000125148,1,ENSG00000125148,Translation
ENSG00000125445,ENSG00000125445,1,ENSG00000125445,Translation
ENSG00000125458,ENSG00000125458,1,ENSG00000125458,Translation
ENSG00000125505,ENSG00000125505,1,ENSG00000125505,Translation
ENSG00000125821,ENSG00000125821,1,ENSG00000125821,Translation
ENSG00000125970,ENSG00000125970,1,ENSG00000125970,Translation
ENSG00000126777,ENSG00000126777,1,ENSG00000126777,Translation
ENSG00000127445,ENSG00000127445,1,ENSG00000127445,Translation
ENSG00000127774,ENSG00000127774,1,ENSG00000127774,Translation
ENSG00000127884,ENSG00000127884,1,ENSG00000127884,Translation
ENSG00000128626,ENSG00000128626,1,ENSG00000128626,Translation
ENSG00000129128,ENSG00000129128,1,ENSG00000129128,Translation
ENSG00000129235,ENSG00000129235,1,ENSG00000129235,Translation
ENSG00000129255,ENSG00000129255,1,ENSG00000129255,Translation
ENSG00000129317,ENSG00000129317,1,ENSG00000129317,Translation
ENSG00000130254,ENSG00000130254,1,ENSG00000130254,Translation
ENSG00000130332,ENSG00000130332,1,ENSG00000130332,Translation
ENSG00000130429,ENSG00000130429,1,ENSG00000130429,Translation
ENSG00000130511,ENSG00000130511,1,ENSG00000130511,Translation
ENSG00000130638,ENSG00000130638,1,ENSG00000130638,Translation
ENSG00000130640,ENSG00000130640,1,ENSG00000130640,Translation
ENSG00000130706,ENSG00000130706,1,ENSG00000130706,Translation
ENSG00000130748,ENSG00000130748,1,ENSG00000130748,Translation
ENSG00000131368,ENSG00000131368,1,ENSG00000131368,Translation
ENSG00000131467,ENSG00000131467,1,ENSG00000131467,Translation
ENSG00000131475,ENSG00000131475,1,ENSG00000131475,Translation
ENSG00000132522,ENSG00000132522,1,ENSG00000132522,Translation
ENSG00000132603,ENSG00000132603,1,ENSG00000132603,Translation
ENSG00000133030,ENSG00000133030,1,ENSG00000133030,Translation
ENSG00000134779,ENSG00000134779,1,ENSG00000134779,Translation
ENSG00000134905,ENSG00000134905,1,ENSG00000134905,Translation
ENSG00000135441,ENSG00000135441,1,ENSG00000135441,Translation
ENSG00000135521,ENSG00000135521,1,ENSG00000135521,Translation
ENSG00000136068,ENSG00000136068,1,ENSG00000136068,Translation
ENSG00000136231,ENSG00000136231,1,ENSG00000136231,Translation
ENSG00000136279,ENSG00000136279,1,ENSG00000136279,Translation
ENSG00000136813,ENSG00000136813,1,ENSG00000136813,Translation
ENSG00000136875,ENSG00000136875,1,ENSG00000136875,Translation
ENSG00000137073,ENSG00000137073,1,ENSG00000137073,Translation
ENSG00000137133,ENSG00000137133,1,ENSG00000137133,Translation
ENSG00000137210,ENSG00000137210,1,ENSG00000137210,Translation
ENSG00000137288,ENSG00000137288,1,ENSG00000137288,Translation
ENSG00000137312,ENSG00000137312,1,ENSG00000137312,Translation
ENSG00000137409,ENSG00000137409,1,ENSG00000137409,Translation
ENSG00000137710,ENSG00000137710,1,ENSG00000137710,Translation
ENSG00000138085,ENSG00000138085,1,ENSG00000138085,Translation
ENSG00000138175,ENSG00000138175,1,ENSG00000138175,Translation
ENSG00000138382,ENSG00000138382,1,ENSG00000138382,Translation
ENSG00000138385,ENSG00000138385,1,ENSG00000138385,Translation
ENSG00000138398,ENSG00000138398,1,ENSG00000138398,Translation
ENSG00000138594,ENSG00000138594,1,ENSG00000138594,Translation
ENSG00000138758,ENSG00000138758,1,ENSG00000138758,Translation
ENSG00000138777,ENSG00000138777,1,ENSG00000138777,Translation
ENSG00000139579,ENSG00000139579,1,ENSG00000139579,Translation
ENSG00000139687,ENSG00000139687,1,ENSG00000139687,Translation
ENSG00000140307,ENSG00000140307,1,ENSG00000140307,Translation
ENSG00000140575,ENSG00000140575,1,ENSG00000140575,Translation
ENSG00000140990,ENSG00000140990,1,ENSG00000140990,Translation
ENSG00000141027,ENSG00000141027,1,ENSG00000141027,Translation
ENSG00000141385,ENSG00000141385,1,ENSG00000141385,Translation
ENSG00000141552,ENSG00000141552,1,ENSG00000141552,Translation
ENSG00000141556,ENSG00000141556,1,ENSG00000141556,Translation
ENSG00000141759,ENSG00000141759,1,ENSG00000141759,Translation
ENSG00000141959,ENSG00000141959,1,ENSG00000141959,Translation
ENSG00000142657,ENSG00000142657,1,ENSG00000142657,Translation
ENSG00000143158,ENSG00000143158,1,ENSG00000143158,Translation
ENSG00000143314,ENSG00000143314,1,ENSG00000143314,Translation
ENSG00000143368,ENSG00000143368,1,ENSG00000143368,Translation
ENSG00000143420,ENSG00000143420,1,ENSG00000143420,Translation
ENSG00000143569,ENSG00000143569,1,ENSG00000143569,Translation
ENSG00000143641,ENSG00000143641,1,ENSG00000143641,Translation
ENSG00000143771,ENSG00000143771,1,ENSG00000143771,Translation
ENSG00000143924,ENSG00000143924,1,ENSG00000143924,Translation
ENSG00000143933,ENSG00000143933,1,ENSG00000143933,Translation
ENSG00000144136,ENSG00000144136,1,ENSG00000144136,Translation
ENSG00000146386,ENSG00000146386,1,ENSG00000146386,Translation
ENSG00000146425,ENSG00000146425,1,ENSG00000146425,Translation
ENSG00000146540,ENSG00000146540,1,ENSG00000146540,Translation
ENSG00000146729,ENSG00000146729,1,ENSG00000146729,Translation
ENSG00000148634,ENSG00000148634,1,ENSG00000148634,Translation
ENSG00000149218,ENSG00000149218,1,ENSG00000149218,Translation
ENSG00000150779,ENSG00000150779,1,ENSG00000150779,Translation
ENSG00000152082,ENSG00000152082,1,ENSG00000152082,Translation
ENSG00000152234,ENSG00000152234,1,ENSG00000152234,Translation
ENSG00000152291,ENSG00000152291,1,ENSG00000152291,Translation
ENSG00000153113,ENSG00000153113,1,ENSG00000153113,Translation
ENSG00000154518,ENSG00000154518,1,ENSG00000154518,Translation
ENSG00000154582,ENSG00000154582,1,ENSG00000154582,Translation
ENSG00000154845,ENSG00000154845,1,ENSG00000154845,Translation
ENSG00000155115,ENSG00000155115,1,ENSG00000155115,Translation
ENSG00000155755,ENSG00000155755,1,ENSG00000155755,Translation
ENSG00000155957,ENSG00000155957,1,ENSG00000155957,Translation
ENSG00000155959,ENSG00000155959,1,ENSG00000155959,Translation
ENSG00000156110,ENSG00000156110,1,ENSG00000156110,Translation
ENSG00000156928,ENSG00000156928,1,ENSG00000156928,Translation
ENSG00000157045,ENSG00000157045,1,ENSG00000157045,Translation
ENSG00000157778,ENSG00000157778,1,ENSG00000157778,Translation
ENSG00000158290,ENSG00000158290,1,ENSG00000158290,Translation
ENSG00000158417,ENSG00000158417,1,ENSG00000158417,Translation
ENSG00000160049,ENSG00000160049,1,ENSG00000160049,Translation
ENSG00000160256,ENSG00000160256,1,ENSG00000160256,Translation
ENSG00000160783,ENSG00000160783,1,ENSG00000160783,Translation
ENSG00000161981,ENSG00000161981,1,ENSG00000161981,Translation
ENSG00000163170,ENSG00000163170,1,ENSG00000163170,Translation
ENSG00000163344,ENSG00000163344,1,ENSG00000163344,Translation
ENSG00000163527,ENSG00000163527,1,ENSG00000163527,Translation
ENSG00000163634,ENSG00000163634,1,ENSG00000163634,Translation
ENSG00000163832,ENSG00000163832,1,ENSG00000163832,Translation
ENSG00000163882,ENSG00000163882,1,ENSG00000163882,Translation
ENSG00000163931,ENSG00000163931,1,ENSG00000163931,Translation
ENSG00000163939,ENSG00000163939,1,ENSG00000163939,Translation
ENSG00000163964,ENSG00000163964,1,ENSG00000163964,Translation
ENSG00000164292,ENSG00000164292,1,ENSG00000164292,Translation
ENSG00000164466,ENSG00000164466,1,ENSG00000164466,Translation
ENSG00000164574,ENSG00000164574,1,ENSG00000164574,Translation
ENSG00000165264,ENSG00000165264,1,ENSG00000165264,Translation
ENSG00000165502,ENSG00000165502,1,ENSG00000165502,Translation
ENSG00000165629,ENSG00000165629,1,ENSG00000165629,Translation
ENSG00000165934,ENSG00000165934,1,ENSG00000165934,Translation
ENSG00000166136,ENSG00000166136,1,ENSG00000166136,Translation
ENSG00000166913,ENSG00000166913,1,ENSG00000166913,Translation
ENSG00000167005,ENSG00000167005,1,ENSG00000167005,Translation
ENSG00000167085,ENSG00000167085,1,ENSG00000167085,Translation
ENSG00000167315,ENSG00000167315,1,ENSG00000167315,Translation
ENSG00000167674,ENSG00000167674,1,ENSG00000167674,Translation
ENSG00000167815,ENSG00000167815,1,ENSG00000167815,Translation
ENSG00000168090,ENSG00000168090,1,ENSG00000168090,Translation
ENSG00000168175,ENSG00000168175,1,ENSG00000168175,Translation
ENSG00000168710,ENSG00000168710,1,ENSG00000168710,Translation
ENSG00000169021,ENSG00000169021,1,ENSG00000169021,Translation
ENSG00000169139,ENSG00000169139,1,ENSG00000169139,Translation
ENSG00000169398,ENSG00000169398,1,ENSG00000169398,Translation
ENSG00000169738,ENSG00000169738,1,ENSG00000169738,Translation
ENSG00000169750,ENSG00000169750,1,ENSG00000169750,Translation
ENSG00000169976,ENSG00000169976,1,ENSG00000169976,Translation
ENSG00000170004,ENSG00000170004,1,ENSG00000170004,Translation
ENSG00000171222,ENSG00000171222,1,ENSG00000171222,Translation
ENSG00000171307,ENSG00000171307,1,ENSG00000171307,Translation
ENSG00000171421,ENSG00000171421,1,ENSG00000171421,Translation
ENSG00000171865,ENSG00000171865,1,ENSG00000171865,Translation
ENSG00000172301,ENSG00000172301,1,ENSG00000172301,Translation
ENSG00000172500,ENSG00000172500,1,ENSG00000172500,Translation
ENSG00000172586,ENSG00000172586,1,ENSG00000172586,Translation
ENSG00000172590,ENSG00000172590,1,ENSG00000172590,Translation
ENSG00000172757,ENSG00000172757,1,ENSG00000172757,Translation
ENSG00000172775,ENSG00000172775,1,ENSG00000172775,Translation
ENSG00000172922,ENSG00000172922,1,ENSG00000172922,Translation
ENSG00000173141,ENSG00000173141,1,ENSG00000173141,Translation
ENSG00000173145,ENSG00000173145,1,ENSG00000173145,Translation
ENSG00000173272,ENSG00000173272,1,ENSG00000173272,Translation
ENSG00000173418,ENSG00000173418,1,ENSG00000173418,Translation
ENSG00000173436,ENSG00000173436,1,ENSG00000173436,Translation
ENSG00000173511,ENSG00000173511,1,ENSG00000173511,Translation
ENSG00000174021,ENSG00000174021,1,ENSG00000174021,Translation
ENSG00000174437,ENSG00000174437,1,ENSG00000174437,Translation
ENSG00000174775,ENSG00000174775,1,ENSG00000174775,Translation
ENSG00000175455,ENSG00000175455,1,ENSG00000175455,Translation
ENSG00000175602,ENSG00000175602,1,ENSG00000175602,Translation
ENSG00000175768,ENSG00000175768,1,ENSG00000175768,Translation
ENSG00000176101,ENSG00000176101,1,ENSG00000176101,Translation
ENSG00000176102,ENSG00000176102,1,ENSG00000176102,Translation
ENSG00000176340,ENSG00000176340,1,ENSG00000176340,Translation
ENSG00000177606,ENSG00000177606,1,ENSG00000177606,Translation
ENSG00000178057,ENSG00000178057,1,ENSG00000178057,Translation
ENSG00000178127,ENSG00000178127,1,ENSG00000178127,Translation
ENSG00000178952,ENSG00000178952,1,ENSG00000178952,Translation
ENSG00000179041,ENSG00000179041,1,ENSG00000179041,Translation
ENSG00000179091,ENSG00000179091,1,ENSG00000179091,Translation
ENSG00000179271,ENSG00000179271,1,ENSG00000179271,Translation
ENSG00000180370,ENSG00000180370,1,ENSG00000180370,Translation
ENSG00000180398,ENSG00000180398,1,ENSG00000180398,Translation
ENSG00000180822,ENSG00000180822,1,ENSG00000180822,Translation
ENSG00000181817,ENSG00000181817,1,ENSG00000181817,Translation
ENSG00000181924,ENSG00000181924,1,ENSG00000181924,Translation
ENSG00000182154,ENSG00000182154,1,ENSG00000182154,Translation
ENSG00000182180,ENSG00000182180,1,ENSG00000182180,Translation
ENSG00000182196,ENSG00000182196,1,ENSG00000182196,Translation
ENSG00000182512,ENSG00000182512,1,ENSG00000182512,Translation
ENSG00000182551,ENSG00000182551,1,ENSG00000182551,Translation
ENSG00000182552,ENSG00000182552,1,ENSG00000182552,Translation
ENSG00000183137,ENSG00000183137,1,ENSG00000183137,Translation
ENSG00000183520,ENSG00000183520,1,ENSG00000183520,Translation
ENSG00000183648,ENSG00000183648,1,ENSG00000183648,Translation
ENSG00000183978,ENSG00000183978,1,ENSG00000183978,Translation
ENSG00000184216,ENSG00000184216,1,ENSG00000184216,Translation
ENSG00000184640,ENSG00000184640,1,ENSG00000184640,Translation
ENSG00000184900,ENSG00000184900,1,ENSG00000184900,Translation
ENSG00000185298,ENSG00000185298,1,ENSG00000185298,Translation
ENSG00000185608,ENSG00000185608,1,ENSG00000185608,Translation
ENSG00000185651,ENSG00000185651,1,ENSG00000185651,Translation
ENSG00000186575,ENSG00000186575,1,ENSG00000186575,Translation
ENSG00000187118,ENSG00000187118,1,ENSG00000187118,Translation
ENSG00000188290,ENSG00000188290,1,ENSG00000188290,Translation
ENSG00000188690,ENSG00000188690,1,ENSG00000188690,Translation
ENSG00000188976,ENSG00000188976,1,ENSG00000188976,Translation
ENSG00000196352,ENSG00000196352,1,ENSG00000196352,Translation
ENSG00000196365,ENSG00000196365,1,ENSG00000196365,Translation
ENSG00000196655,ENSG00000196655,1,ENSG00000196655,Translation
ENSG00000197006,ENSG00000197006,1,ENSG00000197006,Translation
ENSG00000197102,ENSG00000197102,1,ENSG00000197102,Translation
ENSG00000197694,ENSG00000197694,1,ENSG00000197694,Translation
ENSG00000197728,ENSG00000197728,1,ENSG00000197728,Translation
ENSG00000197858,ENSG00000197858,1,ENSG00000197858,Translation
ENSG00000198015,ENSG00000198015,1,ENSG00000198015,Translation
ENSG00000198055,ENSG00000198055,1,ENSG00000198055,Translation
ENSG00000198498,ENSG00000198498,1,ENSG00000198498,Translation
ENSG00000198700,ENSG00000198700,1,ENSG00000198700,Translation
ENSG00000198824,ENSG00000198824,1,ENSG00000198824,Translation
ENSG00000198954,ENSG00000198954,1,ENSG00000198954,Translation
ENSG00000203667,ENSG00000203667,1,ENSG00000203667,Translation
ENSG00000203791,ENSG00000203791,1,ENSG00000203791,Translation
ENSG00000204356,ENSG00000204356,1,ENSG00000204356,Translation
ENSG00000204394,ENSG00000204394,1,ENSG00000204394,Translation
ENSG00000204856,ENSG00000204856,1,ENSG00000204856,Translation
ENSG00000204922,ENSG00000204922,1,ENSG00000204922,Translation
ENSG00000205981,ENSG00000205981,1,ENSG00000205981,Translation
ENSG00000213123,ENSG00000213123,1,ENSG00000213123,Translation
ENSG00000213722,ENSG00000213722,1,ENSG00000213722,Translation
ENSG00000214026,ENSG00000214026,1,ENSG00000214026,Translation
ENSG00000214078,ENSG00000214078,1,ENSG00000214078,Translation
ENSG00000214717,ENSG00000214717,1,ENSG00000214717,Translation
ENSG00000215301,ENSG00000215301,1,ENSG00000215301,Translation
ENSG00000225733,ENSG00000225733,1,ENSG00000225733,Translation
ENSG00000225921,ENSG00000225921,1,ENSG00000225921,Translation
ENSG00000232112,ENSG00000232112,1,ENSG00000232112,Translation
ENSG00000232119,ENSG00000232119,1,ENSG00000232119,Translation
ENSG00000239900,ENSG00000239900,1,ENSG00000239900,Translation
ENSG00000241553,ENSG00000241553,1,ENSG00000241553,Translation
ENSG00000242485,ENSG00000242485,1,ENSG00000242485,Translation
ENSG00000242616,ENSG00000242616,1,ENSG00000242616,Translation
ENSG00000243147,ENSG00000243147,1,ENSG00000243147,Translation
ENSG00000243317,ENSG00000243317,1,ENSG00000243317,Translation
ENSG00000244187,ENSG00000244187,1,ENSG00000244187,Translation
ENSG00000247556,ENSG00000247556,1,ENSG00000247556,Translation
ENSG00000247596,ENSG00000247596,1,ENSG00000247596,Translation
ENSG00000263001,ENSG00000263001,1,ENSG00000263001,Translation
ENSG00000267855,ENSG00000267855,1,ENSG00000267855,Translation
ENSG00000273841,ENSG00000273841,1,ENSG00000273841,Translation
ENSG00000277972,ENSG00000277972,1,ENSG00000277972,Translation
ENSG00000034510,ENSG00000034510,9,ENSG00000034510,actin_cytoskeleton_organization
ENSG00000050405,ENSG00000050405,9,ENSG00000050405,actin_cytoskeleton_organization
ENSG00000057019,ENSG00000057019,9,ENSG00000057019,actin_cytoskeleton_organization
ENSG00000064666,ENSG00000064666,9,ENSG00000064666,actin_cytoskeleton_organization
ENSG00000067560,ENSG00000067560,9,ENSG00000067560,actin_cytoskeleton_organization
ENSG00000071127,ENSG00000071127,9,ENSG00000071127,actin_cytoskeleton_organization
ENSG00000072110,ENSG00000072110,9,ENSG00000072110,actin_cytoskeleton_organization
ENSG00000073921,ENSG00000073921,9,ENSG00000073921,actin_cytoskeleton_organization
ENSG00000075624,ENSG00000075624,9,ENSG00000075624,actin_cytoskeleton_organization
ENSG00000075711,ENSG00000075711,9,ENSG00000075711,actin_cytoskeleton_organization
ENSG00000085063,ENSG00000085063,9,ENSG00000085063,actin_cytoskeleton_organization
ENSG00000092841,ENSG00000092841,9,ENSG00000092841,actin_cytoskeleton_organization
ENSG00000100097,ENSG00000100097,9,ENSG00000100097,actin_cytoskeleton_organization
ENSG00000100345,ENSG00000100345,9,ENSG00000100345,actin_cytoskeleton_organization
ENSG00000101608,ENSG00000101608,9,ENSG00000101608,actin_cytoskeleton_organization
ENSG00000102144,ENSG00000102144,9,ENSG00000102144,actin_cytoskeleton_organization
ENSG00000104964,ENSG00000104964,9,ENSG00000104964,actin_cytoskeleton_organization
ENSG00000106211,ENSG00000106211,9,ENSG00000106211,actin_cytoskeleton_organization
ENSG00000108518,ENSG00000108518,9,ENSG00000108518,actin_cytoskeleton_organization
ENSG00000108828,ENSG00000108828,9,ENSG00000108828,actin_cytoskeleton_organization
ENSG00000110880,ENSG00000110880,9,ENSG00000110880,actin_cytoskeleton_organization
ENSG00000111640,ENSG00000111640,9,ENSG00000111640,actin_cytoskeleton_organization
ENSG00000111669,ENSG00000111669,9,ENSG00000111669,actin_cytoskeleton_organization
ENSG00000111674,ENSG00000111674,9,ENSG00000111674,actin_cytoskeleton_organization
ENSG00000112078,ENSG00000112078,9,ENSG00000112078,actin_cytoskeleton_organization
ENSG00000115091,ENSG00000115091,9,ENSG00000115091,actin_cytoskeleton_organization
ENSG00000119242,ENSG00000119242,9,ENSG00000119242,actin_cytoskeleton_organization
ENSG00000120254,ENSG00000120254,9,ENSG00000120254,actin_cytoskeleton_organization
ENSG00000125534,ENSG00000125534,9,ENSG00000125534,actin_cytoskeleton_organization
ENSG00000125753,ENSG00000125753,9,ENSG00000125753,actin_cytoskeleton_organization
ENSG00000125868,ENSG00000125868,9,ENSG00000125868,actin_cytoskeleton_organization
ENSG00000127603,ENSG00000127603,9,ENSG00000127603,actin_cytoskeleton_organization
ENSG00000129515,ENSG00000129515,9,ENSG00000129515,actin_cytoskeleton_organization
ENSG00000130402,ENSG00000130402,9,ENSG00000130402,actin_cytoskeleton_organization
ENSG00000131236,ENSG00000131236,9,ENSG00000131236,actin_cytoskeleton_organization
ENSG00000133657,ENSG00000133657,9,ENSG00000133657,actin_cytoskeleton_organization
ENSG00000134333,ENSG00000134333,9,ENSG00000134333,actin_cytoskeleton_organization
ENSG00000137076,ENSG00000137076,9,ENSG00000137076,actin_cytoskeleton_organization
ENSG00000138071,ENSG00000138071,9,ENSG00000138071,actin_cytoskeleton_organization
ENSG00000140416,ENSG00000140416,9,ENSG00000140416,actin_cytoskeleton_organization
ENSG00000142227,ENSG00000142227,9,ENSG00000142227,actin_cytoskeleton_organization
ENSG00000143198,ENSG00000143198,9,ENSG00000143198,actin_cytoskeleton_organization
ENSG00000148484,ENSG00000148484,9,ENSG00000148484,actin_cytoskeleton_organization
ENSG00000150347,ENSG00000150347,9,ENSG00000150347,actin_cytoskeleton_organization
ENSG00000151729,ENSG00000151729,9,ENSG00000151729,actin_cytoskeleton_organization
